index	prediction
2997	127
2998	136
2999	136
3000	147
3001	34
3002	16
3003	127
3004	136
3005	147
3006	34
3007	127
3008	84
3009	30
3010	59
3011	130
3012	167
3013	52
3014	52
3015	130
3016	167
3017	130
3018	136
3019	147
3020	115
3021	16
3022	127
3023	137
3024	174
3025	160
3026	46
3027	172
3028	136
3029	147
3030	34
3031	16
3032	136
3033	136
3034	25
3035	55
3036	55
3037	136
3038	167
3039	136
3040	130
3041	68
3042	115
3043	153
3044	130
3045	167
3046	52
3047	55
3048	130
3049	167
3050	130
3051	135
3052	8
3053	190
3054	164
3055	67
3056	136
3057	147
3058	34
3059	85
3060	169
3061	136
3062	147
3063	70
3064	16
3065	177
3066	127
3067	136
3068	147
3069	34
3070	127
3071	108
3072	137
3073	173
3074	174
3075	172
3076	160
3077	160
3078	160
3079	170
3080	92
3081	117
3082	37
3083	55
3084	55
3085	117
3086	37
3087	117
3088	30
3089	83
3090	71
3091	59
3092	2
3093	137
3094	173
3095	167
3096	160
3097	195
3098	175
3099	16
3100	172
3101	130
3102	68
3103	115
3104	153
3105	136
3106	147
3107	34
3108	16
3109	127
3110	136
3111	147
3112	27
3113	85
3114	108
3115	136
3116	147
3117	34
3118	16
3119	127
3120	25
3121	52
3122	52
3123	153
3124	102
3125	136
3126	147
3127	34
3128	16
3129	84
3130	136
3131	147
3132	122
3133	38
3134	85
3135	130
3136	68
3137	115
3138	136
3139	147
3140	138
3141	122
3142	127
3143	136
3144	68
3145	34
3146	34
3147	130
3148	68
3149	115
3150	153
3151	137
3152	173
3153	27
3154	172
3155	58
3156	170
3157	170
3158	120
3159	105
3160	74
3161	93
3162	199
3163	136
3164	147
3165	34
3166	16
3167	127
3168	130
3169	68
3170	115
3171	153
3172	135
3173	5
3174	190
3175	80
3176	164
3177	136
3178	147
3179	34
3180	127
3181	34
3182	126
3183	175
3184	40
3185	55
3186	136
3187	179
3188	91
3189	136
3190	147
3191	34
3192	16
3193	38
3194	177
3195	136
3196	147
3197	34
3198	106
3199	127
3200	177
3201	139
3202	154
3203	135
3204	78
3205	192
3206	136
3207	147
3208	34
3209	127
3210	108
3211	134
3212	68
3213	115
3214	136
3215	147
3216	38
3217	175
3218	3
3219	110
3220	191
3221	70
3222	190
3223	44
3224	130
3225	68
3226	115
3227	153
3228	117
3229	37
3230	55
3231	55
3232	117
3233	37
3234	117
3235	20
3236	25
3237	52
3238	52
3239	20
3240	132
3241	79
3242	192
3243	134
3244	64
3245	37
3246	127
3247	153
3248	52
3249	52
3250	127
3251	153
3252	127
3253	136
3254	147
3255	34
3256	16
3257	127
3258	136
3259	147
3260	34
3261	200
3262	85
3263	134
3264	64
3265	34
3266	136
3267	147
3268	167
3269	16
3270	127
3271	130
3272	68
3273	115
3274	153
3275	24
3276	71
3277	135
3278	136
3279	147
3280	27
3281	16
3282	38
3283	129
3284	25
3285	55
3286	52
3287	129
3288	27
3289	129
3290	70
3291	68
3292	115
3293	153
3294	136
3295	147
3296	34
3297	16
3298	127
3299	200
3300	34
3301	5
3302	190
3303	82
3304	66
3305	34
3306	148
3307	136
3308	147
3309	34
3310	127
3311	38
3312	127
3313	40
3314	130
3315	68
3316	115
3317	153
3318	132
3319	5
3320	190
3321	181
3322	192
3323	134
3324	64
3325	37
3326	91
3327	5
3328	190
3329	79
3330	164
3331	17
3332	136
3333	147
3334	34
3335	126
3336	38
3337	200
3338	136
3339	147
3340	34
3341	16
3342	177
3343	84
3344	136
3345	147
3346	38
3347	175
3348	3
3349	130
3350	68
3351	115
3352	153
3353	136
3354	147
3355	34
3356	127
3357	34
3358	126
3359	175
3360	40
3361	30
3362	83
3363	71
3364	59
3365	2
3366	136
3367	147
3368	34
3369	127
3370	38
3371	119
3372	136
3373	147
3374	157
3375	16
3376	127
3377	91
3378	25
3379	52
3380	52
3381	91
3382	25
3383	91
3384	38
3385	147
3386	132
3387	34
3388	108
3389	34
3390	34
3391	132
3392	147
3393	110
3394	16
3395	164
3396	177
3397	136
3398	147
3399	34
3400	16
3401	127
3402	38
3403	177
3404	130
3405	68
3406	115
3407	153
3408	136
3409	147
3410	34
3411	16
3412	127
3413	136
3414	5
3415	78
3416	64
3417	148
3418	136
3419	147
3420	34
3421	16
3422	127
3423	38
3424	177
3425	132
3426	80
3427	191
3428	136
3429	147
3430	34
3431	127
3432	88
3433	136
3434	147
3435	16
3436	177
3437	108
3438	126
3439	136
3440	147
3441	34
3442	16
3443	87
3444	130
3445	68
3446	115
3447	153
3448	136
3449	147
3450	34
3451	127
3452	34
3453	136
3454	147
3455	34
3456	127
3457	34
3458	126
3459	40
3460	136
3461	147
3462	34
3463	38
3464	87
3465	134
3466	41
3467	122
3468	175
3469	136
3470	34
3471	38
3472	34
3473	175
3474	134
3475	64
3476	37
3477	117
3478	167
3479	55
3480	55
3481	117
3482	167
3483	117
3484	136
3485	147
3486	16
3487	177
3488	108
3489	126
3490	136
3491	147
3492	34
3493	17
3494	177
3495	84
3496	137
3497	173
3498	167
3499	174
3500	172
3501	58
3502	170
3503	171
3504	120
3505	120
3506	130
3507	68
3508	115
3509	182
3510	136
3511	147
3512	99
3513	16
3514	40
3515	136
3516	147
3517	34
3518	17
3519	127
3520	38
3521	177
3522	136
3523	147
3524	34
3525	16
3526	127
3527	137
3528	173
3529	37
3530	172
3531	58
3532	120
3533	105
3534	136
3535	147
3536	83
3537	136
3538	108
3539	41
3540	41
3541	29
3542	142
3543	136
3544	147
3545	34
3546	127
3547	122
3548	126
3549	40
3550	130
3551	68
3552	115
3553	153
3554	112
3555	147
3556	34
3557	15
3558	127
3559	135
3560	80
3561	192
3562	136
3563	147
3564	34
3565	16
3566	127
3567	177
3568	136
3569	147
3570	34
3571	16
3572	127
3573	91
3574	167
3575	52
3576	52
3577	167
3578	117
3579	130
3580	68
3581	115
3582	153
3583	129
3584	168
3585	52
3586	52
3587	129
3588	168
3589	129
3590	20
3591	25
3592	52
3593	52
3594	20
3595	136
3596	147
3597	34
3598	16
3599	127
3600	85
3601	136
3602	147
3603	122
3604	200
3605	34
3606	130
3607	68
3608	115
3609	132
3610	8
3611	190
3612	79
3613	15
3614	136
3615	147
3616	122
3617	127
3618	122
3619	136
3620	147
3621	34
3622	127
3623	87
3624	135
3625	78
3626	190
3627	91
3628	167
3629	52
3630	52
3631	91
3632	167
3633	91
3634	134
3635	64
3636	37
3637	91
3638	153
3639	153
3640	153
3641	147
3642	161
3643	173
3644	50
3645	20
3646	179
3647	2
3648	37
3649	68
3650	115
3651	153
3652	136
3653	147
3654	38
3655	58
3656	3
3657	134
3658	64
3659	37
3660	137
3661	173
3662	27
3663	174
3664	98
3665	160
3666	46
3667	58
3668	195
3669	170
3670	171
3671	17
3672	143
3673	120
3674	120
3675	117
3676	27
3677	52
3678	52
3679	117
3680	27
3681	117
3682	130
3683	68
3684	167
3685	137
3686	173
3687	167
3688	172
3689	58
3690	120
3691	120
3692	130
3693	59
3694	190
3695	66
3696	74
3697	5
3698	140
3699	182
3700	132
3701	134
3702	64
3703	37
3704	30
3705	74
3706	93
3707	140
3708	199
3709	95
3710	113
3711	121
3712	136
3713	147
3714	34
3715	127
3716	122
3717	126
3718	40
3719	136
3720	147
3721	16
3722	127
3723	200
3724	85
3725	60
3726	94
3727	60
3728	136
3729	147
3730	36
3731	38
3732	94
3733	94
3734	91
3735	147
3736	38
3737	200
3738	175
3739	94
3740	94
3741	156
3742	130
3743	68
3744	115
3745	115
3746	136
3747	147
3748	34
3749	16
3750	127
3751	130
3752	68
3753	115
3754	153
3755	130
3756	68
3757	115
3758	91
3759	25
3760	50
3761	50
3762	91
3763	130
3764	68
3765	115
3766	153
3767	5
3768	163
3769	16
3770	136
3771	147
3772	34
3773	87
3774	108
3775	134
3776	64
3777	37
3778	134
3779	64
3780	25
3781	136
3782	147
3783	34
3784	127
3785	34
3786	126
3787	175
3788	40
3789	137
3790	147
3791	16
3792	178
3793	120
3794	136
3795	147
3796	34
3797	16
3798	127
3799	177
3800	91
3801	37
3802	58
3803	52
3804	20
3805	37
3806	20
3807	129
3808	25
3809	52
3810	52
3811	129
3812	25
3813	129
3814	137
3815	173
3816	174
3817	160
3818	46
3819	195
3820	172
3821	137
3822	173
3823	37
3824	174
3825	172
3826	160
3827	46
3828	55
3829	46
3830	170
3831	17
3832	112
3833	143
3834	195
3835	134
3836	64
3837	37
3838	130
3839	68
3840	115
3841	128
3842	24
3843	166
3844	147
3845	57
3846	122
3847	5
3848	190
3849	164
3850	148
3851	9
3852	134
3853	64
3854	37
3855	137
3856	173
3857	25
3858	174
3859	172
3860	160
3861	58
3862	195
3863	170
3864	17
3865	112
3866	143
3867	120
3868	105
3869	91
3870	167
3871	55
3872	55
3873	91
3874	167
3875	91
3876	110
3877	110
3878	136
3879	147
3880	167
3881	16
3882	127
3883	177
3884	175
3885	137
3886	173
3887	132
3888	174
3889	172
3890	160
3891	46
3892	58
3893	195
3894	143
3895	117
3896	167
3897	55
3898	55
3899	117
3900	167
3901	117
3902	110
3903	83
3904	71
3905	192
3906	67
3907	70
3908	191
3909	97
3910	136
3911	147
3912	168
3913	200
3914	84
3915	135
3916	80
3917	190
3918	136
3919	147
3920	161
3921	185
3922	136
3923	147
3924	34
3925	127
3926	127
3927	136
3928	147
3929	34
3930	16
3931	127
3932	117
3933	167
3934	52
3935	52
3936	117
3937	167
3938	117
3939	136
3940	147
3941	34
3942	16
3943	127
3944	136
3945	147
3946	34
3947	16
3948	127
3949	38
3950	177
3951	136
3952	147
3953	110
3954	16
3955	177
3956	134
3957	64
3958	34
3959	147
3960	34
3961	177
3962	119
3963	91
3964	25
3965	55
3966	52
3967	37
3968	102
3969	132
3970	132
3971	130
3972	68
3973	115
3974	153
3975	91
3976	147
3977	25
3978	25
3979	166
3980	119
3981	130
3982	147
3983	21
3984	16
3985	85
3986	136
3987	147
3988	34
3989	16
3990	76
3991	130
3992	68
3993	153
3994	153
3995	131
3996	7
3997	189
3998	136
3999	147
4000	122
4001	16
4002	127
4003	38
4004	177
4005	134
4006	64
4007	37
4008	137
4009	173
4010	167
4011	174
4012	172
4013	160
4014	46
4015	52
4016	170
4017	143
4018	136
4019	147
4020	122
4021	16
4022	127
4023	177
4024	136
4025	147
4026	34
4027	16
4028	127
4029	96
4030	147
4031	34
4032	16
4033	87
4034	85
4035	117
4036	167
4037	55
4038	55
4039	117
4040	167
4041	117
4042	137
4043	174
4044	158
4045	16
4046	143
4047	45
4048	191
4049	131
4050	5
4051	189
4052	136
4053	147
4054	16
4055	177
4056	108
4057	126
4058	130
4059	68
4060	115
4061	153
4062	128
4063	147
4064	166
4065	104
4066	26
4067	54
4068	91
4069	147
4070	34
4071	127
4072	136
4073	38
4074	147
4075	34
4076	16
4077	177
4078	117
4079	167
4080	55
4081	55
4082	117
4083	167
4084	117
4085	134
4086	64
4087	37
4088	134
4089	64
4090	37
4091	131
4092	4
4093	79
4094	136
4095	147
4096	34
4097	127
4098	108
4099	136
4100	147
4101	34
4102	177
4103	174
4104	162
4105	137
4106	27
4107	50
4108	52
4109	117
4110	130
4111	68
4112	115
4113	153
4114	134
4115	64
4116	37
4117	136
4118	147
4119	38
4120	136
4121	84
4122	137
4123	173
4124	25
4125	174
4126	172
4127	160
4128	46
4129	58
4130	46
4131	170
4132	171
4133	17
4134	137
4135	143
4136	120
4137	105
4138	83
4139	71
4140	2
4141	136
4142	147
4143	34
4144	127
4145	34
4146	126
4147	175
4148	40
4149	117
4150	167
4151	55
4152	52
4153	117
4154	167
4155	117
4156	136
4157	147
4158	34
4159	127
4160	34
4161	126
4162	40
4163	134
4164	64
4165	37
4166	130
4167	68
4168	115
4169	153
4170	2
4171	58
4172	58
4173	41
4174	91
4175	167
4176	55
4177	55
4178	91
4179	167
4180	91
4181	136
4182	147
4183	38
4184	127
4185	108
4186	136
4187	147
4188	34
4189	16
4190	127
4191	114
4192	147
4193	108
4194	200
4195	156
4196	60
4197	156
4198	130
4199	68
4200	115
4201	157
4202	130
4203	68
4204	115
4205	115
4206	91
4207	64
4208	37
4209	136
4210	147
4211	34
4212	127
4213	106
4214	134
4215	64
4216	37
4217	117
4218	25
4219	52
4220	52
4221	117
4222	167
4223	117
4224	136
4225	147
4226	34
4227	38
4228	94
4229	137
4230	173
4231	147
4232	174
4233	172
4234	160
4235	46
4236	58
4237	46
4238	170
4239	171
4240	17
4241	143
4242	46
4243	188
4244	137
4245	173
4246	37
4247	174
4248	172
4249	160
4250	46
4251	58
4252	195
4253	170
4254	137
4255	120
4256	105
4257	136
4258	147
4259	167
4260	126
4261	108
4262	84
4263	84
4264	134
4265	64
4266	25
4267	136
4268	147
4269	34
4270	16
4271	85
4272	108
4273	117
4274	167
4275	55
4276	52
4277	117
4278	167
4279	117
4280	136
4281	147
4282	127
4283	127
4284	108
4285	119
4286	134
4287	64
4288	37
4289	132
4290	55
4291	55
4292	132
4293	132
4294	30
4295	93
4296	140
4297	199
4298	136
4299	147
4300	34
4301	38
4302	85
4303	61
4304	107
4305	161
4306	162
4307	133
4308	34
4309	54
4310	167
4311	55
4312	55
4313	54
4314	167
4315	54
4316	126
4317	147
4318	34
4319	16
4320	127
4321	34
4322	126
4323	136
4324	147
4325	34
4326	127
4327	127
4328	137
4329	173
4330	37
4331	174
4332	98
4333	160
4334	46
4335	68
4336	46
4337	137
4338	120
4339	120
4340	117
4341	27
4342	52
4343	52
4344	117
4345	27
4346	117
4347	91
4348	153
4349	52
4350	52
4351	91
4352	153
4353	91
4354	136
4355	147
4356	136
4357	127
4358	85
4359	74
4360	93
4361	199
4362	134
4363	64
4364	34
4365	136
4366	147
4367	34
4368	16
4369	127
4370	136
4371	147
4372	34
4373	127
4374	122
4375	126
4376	40
4377	127
4378	25
4379	50
4380	127
4381	52
4382	134
4383	64
4384	37
4385	134
4386	64
4387	27
4388	136
4389	147
4390	34
4391	16
4392	38
4393	40
4394	130
4395	68
4396	115
4397	153
4398	129
4399	167
4400	55
4401	55
4402	129
4403	167
4404	129
4405	136
4406	147
4407	34
4408	17
4409	126
4410	38
4411	5
4412	190
4413	79
4414	164
4415	66
4416	150
4417	137
4418	173
4419	27
4420	174
4421	172
4422	160
4423	46
4424	58
4425	195
4426	170
4427	171
4428	17
4429	112
4430	143
4431	120
4432	105
4433	136
4434	147
4435	34
4436	16
4437	38
4438	177
4439	136
4440	147
4441	38
4442	175
4443	40
4444	110
4445	132
4446	5
4447	136
4448	147
4449	34
4450	16
4451	126
4452	85
4453	132
4454	4
4455	190
4456	78
4457	184
4458	15
4459	136
4460	147
4461	40
4462	127
4463	55
4464	136
4465	147
4466	34
4467	127
4468	127
4469	91
4470	24
4471	127
4472	166
4473	145
4474	136
4475	147
4476	34
4477	16
4478	127
4479	137
4480	173
4481	34
4482	174
4483	172
4484	160
4485	46
4486	58
4487	195
4488	170
4489	171
4490	143
4491	120
4492	120
4493	45
4494	173
4495	64
4496	136
4497	147
4498	37
4499	37
4500	40
4501	119
4502	136
4503	147
4504	38
4505	200
4506	50
4507	40
4508	60
4509	94
4510	3
4511	60
4512	137
4513	173
4514	34
4515	170
4516	172
4517	130
4518	64
4519	128
4520	34
4521	55
4522	52
4523	167
4524	117
4525	22
4526	117
4527	34
4528	52
4529	52
4530	117
4531	34
4532	117
4533	136
4534	147
4535	34
4536	177
4537	127
4538	91
4539	68
4540	115
4541	132
4542	5
4543	191
4544	164
4545	16
4546	150
4547	43
4548	136
4549	147
4550	16
4551	177
4552	108
4553	126
4554	91
4555	147
4556	38
4557	175
4558	106
4559	91
4560	167
4561	52
4562	52
4563	91
4564	167
4565	91
4566	20
4567	25
4568	50
4569	50
4570	20
4571	20
4572	25
4573	50
4574	50
4575	20
4576	136
4577	147
4578	16
4579	177
4580	108
4581	126
4582	112
4583	173
4584	122
4585	174
4586	172
4587	160
4588	46
4589	58
4590	195
4591	170
4592	171
4593	17
4594	112
4595	143
4596	120
4597	105
4598	136
4599	147
4600	14
4601	29
4602	5
4603	79
4604	136
4605	147
4606	122
4607	16
4608	177
4609	117
4610	167
4611	52
4612	52
4613	117
4614	167
4615	117
4616	127
4617	147
4618	34
4619	16
4620	87
4621	177
4622	3
4623	130
4624	132
4625	136
4626	147
4627	34
4628	16
4629	127
4630	38
4631	177
4632	136
4633	34
4634	16
4635	34
4636	200
4637	110
4638	70
4639	136
4640	147
4641	34
4642	127
4643	108
4644	136
4645	147
4646	34
4647	16
4648	127
4649	136
4650	147
4651	34
4652	16
4653	127
4654	136
4655	34
4656	34
4657	126
4658	161
4659	175
4660	40
4661	136
4662	147
4663	34
4664	16
4665	127
4666	108
4667	134
4668	64
4669	37
4670	136
4671	5
4672	164
4673	80
4674	136
4675	147
4676	167
4677	16
4678	127
4679	177
4680	137
4681	173
4682	153
4683	174
4684	172
4685	160
4686	46
4687	55
4688	46
4689	170
4690	17
4691	46
4692	20
4693	25
4694	50
4695	50
4696	20
4697	130
4698	68
4699	115
4700	117
4701	130
4702	68
4703	115
4704	153
4705	137
4706	173
4707	110
4708	174
4709	172
4710	160
4711	160
4712	170
4713	171
4714	112
4715	136
4716	147
4717	167
4718	16
4719	127
4720	130
4721	68
4722	115
4723	153
4724	131
4725	4
4726	189
4727	127
4728	79
4729	16
4730	132
4731	78
4732	190
4733	91
4734	34
4735	55
4736	55
4737	91
4738	34
4739	91
4740	146
4741	147
4742	40
4743	94
4744	156
4745	94
4746	110
4747	70
4748	134
4749	134
4750	34
4751	4
4752	190
4753	148
4754	89
4755	134
4756	64
4757	37
4758	117
4759	167
4760	55
4761	55
4762	117
4763	167
4764	117
4765	137
4766	173
4767	27
4768	174
4769	172
4770	129
4771	136
4772	147
4773	34
4774	127
4775	85
4776	136
4777	147
4778	25
4779	127
4780	38
4781	137
4782	173
4783	27
4784	174
4785	172
4786	160
4787	46
4788	58
4789	195
4790	170
4791	120
4792	105
4793	136
4794	147
4795	16
4796	177
4797	108
4798	126
4799	137
4800	173
4801	170
4802	174
4803	160
4804	158
4805	195
4806	170
4807	143
4808	98
4809	24
4810	70
4811	74
4812	136
4813	147
4814	16
4815	34
4816	127
4817	136
4818	147
4819	34
4820	17
4821	96
4822	19
4823	7
4824	81
4825	136
4826	147
4827	34
4828	16
4829	127
4830	130
4831	68
4832	115
4833	153
4834	117
4835	167
4836	52
4837	52
4838	117
4839	167
4840	117
4841	136
4842	161
4843	185
4844	136
4845	147
4846	34
4847	38
4848	200
4849	175
4850	94
4851	94
4852	94
4853	136
4854	147
4855	34
4856	16
4857	126
4858	177
4859	34
4860	200
4861	127
4862	94
4863	110
4864	83
4865	71
4866	2
4867	136
4868	147
4869	34
4870	127
4871	38
4872	127
4873	40
4874	136
4875	147
4876	34
4877	177
4878	127
4879	134
4880	134
4881	136
4882	147
4883	34
4884	16
4885	85
4886	137
4887	173
4888	27
4889	174
4890	172
4891	160
4892	46
4893	58
4894	195
4895	170
4896	171
4897	17
4898	112
4899	143
4900	158
4901	136
4902	147
4903	27
4904	16
4905	177
4906	136
4907	147
4908	34
4909	127
4910	34
4911	126
4912	40
4913	136
4914	147
4915	140
4916	38
4917	140
4918	108
4919	133
4920	52
4921	131
4922	136
4923	147
4924	34
4925	16
4926	127
4927	38
4928	34
4929	127
4930	200
4931	40
4932	60
4933	94
4934	156
4935	88
4936	136
4937	147
4938	27
4939	16
4940	177
4941	130
4942	68
4943	115
4944	136
4945	147
4946	34
4947	16
4948	127
4949	137
4950	173
4951	174
4952	172
4953	160
4954	195
4955	195
4956	16
4957	170
4958	143
4959	136
4960	147
4961	34
4962	16
4963	127
4964	177
4965	136
4966	147
4967	34
4968	16
4969	169
4970	136
4971	147
4972	16
4973	177
4974	200
4975	130
4976	68
4977	115
4978	153
4979	139
4980	24
4981	104
4982	166
4983	54
4984	141
4985	75
4986	136
4987	147
4988	34
4989	127
4990	34
4991	126
4992	147
4993	34
4994	127
4995	38
4996	134
4997	64
4998	37
4999	137
5000	173
5001	34
5002	174
5003	172
5004	58
5005	137
5006	136
5007	147
5008	34
5009	16
5010	127
5011	136
5012	147
5013	34
5014	177
5015	161
5016	162
5017	130
5018	68
5019	115
5020	153
5021	136
5022	147
5023	34
5024	189
5025	122
5026	126
5027	40
5028	136
5029	147
5030	34
5031	16
5032	177
5033	22
5034	25
5035	103
5036	136
5037	147
5038	27
5039	134
5040	108
5041	134
5042	64
5043	37
5044	136
5045	147
5046	34
5047	34
5048	108
5049	85
5050	129
5051	167
5052	52
5053	52
5054	129
5055	167
5056	129
5057	130
5058	68
5059	115
5060	153
5061	134
5062	64
5063	37
5064	110
5065	193
5066	67
5067	5
5068	136
5069	147
5070	34
5071	16
5072	127
5073	177
5074	136
5075	147
5076	34
5077	38
5078	85
5079	136
5080	147
5081	132
5082	58
5083	40
5084	107
5085	136
5086	147
5087	16
5088	177
5089	108
5090	126
5091	136
5092	147
5093	122
5094	16
5095	38
5096	177
5097	175
5098	3
5099	136
5100	147
5101	38
5102	124
5103	84
5104	136
5105	147
5106	34
5107	16
5108	127
5109	136
5110	147
5111	34
5112	127
5113	177
5114	137
5115	173
5116	174
5117	160
5118	46
5119	98
5120	137
5121	173
5122	34
5123	174
5124	172
5125	160
5126	160
5127	58
5128	195
5129	112
5130	120
5131	120
5132	136
5133	147
5134	34
5135	127
5136	108
5137	85
5138	137
5139	147
5140	34
5141	34
5142	34
5143	108
5144	147
5145	136
5146	147
5147	25
5148	16
5149	127
5150	85
5151	30
5152	83
5153	71
5154	59
5155	2
5156	136
5157	147
5158	34
5159	16
5160	127
5161	177
5162	91
5163	25
5164	55
5165	55
5166	91
5167	27
5168	91
5169	127
5170	147
5171	47
5172	38
5173	3
5174	3
5175	19
5176	147
5177	127
5178	108
5179	127
5180	136
5181	147
5182	16
5183	127
5184	177
5185	136
5186	147
5187	16
5188	177
5189	108
5190	126
5191	130
5192	68
5193	115
5194	153
5195	110
5196	91
5197	130
5198	147
5199	34
5200	16
5201	177
5202	34
5203	119
5204	136
5205	147
5206	34
5207	127
5208	38
5209	108
5210	136
5211	161
5212	185
5213	134
5214	64
5215	37
5216	136
5217	147
5218	34
5219	127
5220	122
5221	126
5222	40
5223	134
5224	64
5225	34
5226	134
5227	64
5228	136
5229	147
5230	34
5231	108
5232	85
5233	134
5234	64
5235	37
5236	23
5237	5
5238	190
5239	14
5240	127
5241	147
5242	34
5243	175
5244	3
5245	117
5246	167
5247	55
5248	55
5249	117
5250	167
5251	117
5252	137
5253	173
5254	83
5255	174
5256	112
5257	171
5258	17
5259	172
5260	136
5261	147
5262	34
5263	16
5264	127
5265	177
5266	91
5267	25
5268	55
5269	58
5270	34
5271	102
5272	136
5273	147
5274	38
5275	175
5276	3
5277	136
5278	147
5279	34
5280	16
5281	38
5282	177
5283	175
5284	134
5285	64
5286	37
5287	126
5288	147
5289	34
5290	108
5291	88
5292	136
5293	147
5294	34
5295	16
5296	177
5297	136
5298	136
5299	147
5300	34
5301	16
5302	127
5303	177
5304	136
5305	34
5306	34
5307	126
5308	161
5309	175
5310	40
5311	110
5312	83
5313	71
5314	11
5315	137
5316	173
5317	172
5318	55
5319	137
5320	143
5321	136
5322	147
5323	34
5324	126
5325	85
5326	136
5327	147
5328	16
5329	177
5330	108
5331	126
5332	134
5333	36
5334	91
5335	167
5336	16
5337	127
5338	177
5339	129
5340	129
5341	161
5342	162
5343	137
5344	173
5345	34
5346	174
5347	172
5348	52
5349	170
5350	17
5351	136
5352	34
5353	34
5354	126
5355	48
5356	40
5357	130
5358	68
5359	115
5360	153
5361	131
5362	8
5363	164
5364	80
5365	136
5366	147
5367	34
5368	16
5369	127
5370	38
5371	177
